,circulating_Ethereum,minted_Ethereum,datetime,circulating_Polygon,minted_Polygon,circulating_Tron,minted_Tron,circulating_BSC,minted_BSC
451,36054266902.86165,39026949359.16301,2023-08-06,465818545.92314804,0,40872299308.81503,44022577873.272606,3379526494.329474,0
452,36045788284.56997,39026949359.16301,2023-08-07,463972167.98720795,0,40884468199.021324,44022577873.272606,3379538922.3322515,0
453,35785105966.98405,39026949359.16301,2023-08-08,461404604.873594,0,40815505314.82409,44022577873.272606,3379491912.373805,0
454,35785725921.8627,39026949359.16301,2023-08-09,457798365.16027194,0,40769322338.448616,44022577873.272606,3379443809.472457,0
455,35787631791.67301,39026949359.16301,2023-08-10,449988087.84513605,0,40769306824.52566,44022577873.272606,3379537382.855766,0
456,35786106730.44301,39026949359.16301,2023-08-11,446309463.727033,0,40769976008.35694,44022577873.272606,3379536827.616606,0
457,35785627458.80242,39026949359.16301,2023-08-12,447598018.06349003,0,40646072980.3145,44022577873.272606,3379604618.678891,0
458,35797706891.53864,39026949359.16301,2023-08-13,445363962.41534704,0,40646091658.483444,44022577873.272606,3379602438.89507,0
459,35790944920.47141,39026949359.16301,2023-08-14,445556605.79077303,0,40645449183.48713,44022577873.272606,3379608192.101254,0
460,35762720783.97723,39026949359.16301,2023-08-15,454359895.02121603,0,40646471344.18395,44022577873.272606,3379618671.9935946,0
461,35780136396.697586,39026949359.16301,2023-08-16,449723406.3128669,0,40416713658.47616,44022577873.272606,3379627718.510218,0
462,35747133089.542206,39026949359.16301,2023-08-17,447034787.792598,0,40279442182.36526,44022577873.272606,3379631634.79661,0
463,35561766659.78843,39026949359.16301,2023-08-18,444431033.988563,0,40279812135.86711,44022577873.272606,3379628767.3541045,0
464,35543107547.5124,39026949359.16301,2023-08-19,441571188.099966,0,40284191477.44357,44022577873.272606,3379541812.7117553,0
465,35541991327.77704,39026949359.16301,2023-08-20,441635290.332067,0,40284267601.13587,44022577873.272606,3379633973.61373,0
466,35543472545.774216,39026949359.16301,2023-08-21,438905003.262899,0,40284244650.31363,44022577873.272606,3379625211.2527504,0
467,35539134861.3239,39026949359.16301,2023-08-22,434570981.594332,0,40287056848.501564,44022577873.272606,3379595939.532911,0
468,35532080139.84914,39026949359.16301,2023-08-23,432390806.18853,0,40290108461.30992,42822577873.272606,3379619844.8297505,0
469,35560591539.49958,39026949359.16301,2023-08-24,432369012.11089003,0,40285372253.30025,42822577873.272606,3379510584.780744,0
470,35560994494.911545,39026949359.16301,2023-08-25,429693711.80502796,0,40288959408.950424,42822577873.272606,3379624165.8719378,0
471,35597148223.012024,39026949359.16301,2023-08-26,430040895.20816797,0,40291027227.71923,42822577873.272606,3379627389.661605,0
472,35639737824.60484,39026949359.16301,2023-08-27,430030796.886813,0,40247245198.57054,42822577873.272606,3379616596.6717052,0
473,35630959028.088425,39026949359.16301,2023-08-28,429897732.315999,0,40247454114.136154,42822577873.272606,3379614856.88995,0
474,35706999103.692055,39026949359.16301,2023-08-29,430451171.638998,0,40190578815.15681,42822577873.272606,3379649115.226639,0
475,35700773440.70099,39026949359.16301,2023-08-30,427952213.34643894,0,40192323050.51913,42822577873.272606,3379532341.487963,0
476,35691758526.14682,39026949359.16301,2023-08-31,426056979.49014395,0,40195201365.39439,42822577873.272606,3379529880.732794,0
477,35712544157.94787,39026949359.16301,2023-09-01,424374808.984358,0,40201469782.39988,42822577873.272606,3379549203.707272,0
478,35731606515.941696,39025187376.28818,2023-09-02,424577498.6723121,0,40205056085.616875,42822280871.85485,3379506229.528505,0
479,35731046995.1972,39025187376.28818,2023-09-03,424676998.080828,0,40204755695.41464,42822280871.85485,3379467403.9182982,0
480,35721947888.688515,39025187376.28818,2023-09-04,424718285.02752703,0,40204789716.130516,42822280871.85485,3379560662.6073503,0
481,35715031321.16774,39025187376.28818,2023-09-05,428544536.727787,0,40209793376.63165,42822280871.85485,3379553220.235017,0
482,35700151082.37936,39025187376.28818,2023-09-06,427899315.235837,0,40212159146.28102,42822280871.85485,3379545581.3329163,0
483,35631910725.30281,39025187376.28818,2023-09-07,437942523.96264297,0,40265069452.35516,42822280871.85485,3379544742.4767323,0
484,35623657927.25069,39025187376.28818,2023-09-08,438987366.124042,0,40267741429.91984,42822280871.85485,3379565760.7944613,0
485,35612586647.05706,39025187376.28818,2023-09-09,441696771.157449,0,40370183999.79933,42822280871.85485,3379538008.802851,0
486,35612554041.54949,39025187376.28818,2023-09-10,441873397.67869097,0,40370135466.44223,42822280871.85485,3379543443.5707326,0
487,35602042853.87931,39025187376.28818,2023-09-11,441820784.044772,0,40370336481.66896,42822280871.85485,3379517656.3188562,0
488,35621242494.930626,39025187376.28818,2023-09-12,441113619.84879,0,40374970423.27339,42822280871.85485,3379577822.8219194,0
489,35537660619.65763,39025187376.28818,2023-09-13,440423221.29058295,0,40445589506.16616,42822280871.85485,3379662074.6426167,0
490,35531693455.98431,39025187376.28818,2023-09-14,436205414.24537,0,40448159091.96448,42822280871.85485,3379832871.609088,0
491,35442316745.26922,39025187376.28818,2023-09-15,436145844.47852296,0,40525502204.80041,42822280871.85485,3380123595.408532,0
492,35437559205.17981,39025187376.28818,2023-09-16,436140905.668573,0,40525496342.911606,42822280871.85485,3380112311.19569,0
493,35424331100.895226,39025187376.28818,2023-09-17,436113523.06843096,0,40525212444.50113,42822280871.85485,3380111026.227186,0
494,35401218716.07657,39025187376.28818,2023-09-18,449360652.76100403,0,40525334601.01805,42822280871.85485,3380076390.4675264,0
495,35343448111.49196,39025187376.28818,2023-09-19,449572579.647999,0,40625984512.189644,42822280871.85485,3380126209.929214,0
496,35346089212.74197,39025187376.28818,2023-09-20,448007535.72712696,0,40700514455.327446,43822280871.85485,3380134750.6166635,0
497,35384740481.657005,39025187376.28818,2023-09-21,449258904.70405596,0,40688710869.13227,43822280871.85485,3380158690.1406965,0
498,35385907740.97172,39025187376.28818,2023-09-22,449208883.650868,0,40691102521.98138,43822280871.85485,3380159079.4078774,0
499,35387820434.86417,39025187376.28818,2023-09-23,449693136.359328,0,40718611471.896225,43822280871.85485,3380160016.945942,0
500,35381592258.90399,39025187376.28818,2023-09-24,449665043.956643,0,40720813584.0095,43822280871.85485,3380135799.5500956,0
501,35379042402.44334,39025187376.28818,2023-09-25,449770009.63285,0,40712578166.0752,43822280871.85485,3380144648.4904113,0
502,35379253003.029175,39025187376.28818,2023-09-26,450069623.407661,0,40718191034.2417,43822280871.85485,3380145830.909788,0
503,35392196359.10436,39025187376.28818,2023-09-27,450302391.326976,0,40775157128.377266,43822280871.85485,3380151319.947744,0
504,35377069316.8589,39024700485.595726,2023-09-28,448963848.959619,0,40759524696.464005,43822280871.85485,3380152485.439964,0
505,35371403145.15739,39024700485.595726,2023-09-29,448873343.0741409,0,40764882322.04665,43822280871.85485,3380151416.696413,0
506,35339087667.41019,39024700485.595726,2023-09-30,448903507.45963293,0,40765582664.68524,43822280871.85485,3380152147.917382,0
507,35338621876.33459,39024700485.595726,2023-10-01,448366531.20764995,0,40776584665.700836,43822280871.85485,3380154302.028847,0
508,35332492859.50569,39024700485.595726,2023-10-02,447626596.00823,0,40776584650.195114,43822280871.85485,3380149487.479701,0
509,35282703061.76716,39024700485.595726,2023-10-03,447091386.54870695,0,40910452609.41734,43822280871.85485,3380148813.971516,0
510,35279457014.89047,39024700485.595726,2023-10-04,446892767.04705995,0,40934630242.86598,43822280871.85485,3380111930.9762464,0
511,35260616147.81486,39024700485.595726,2023-10-05,446096746.46733,0,40936334617.77825,43822280871.85485,3380121346.165651,0
512,35264832515.70427,39024700485.595726,2023-10-06,451387294.21343195,0,40971982649.63684,43822280871.85485,3380121445.878389,0
513,35182769980.39802,39024700485.595726,2023-10-07,451632150.801138,0,41050380055.69137,43822280871.85485,3380122294.3312764,0
514,35183085102.2424,39024700485.595726,2023-10-08,451495062.001111,0,41088880055.69137,43822280871.85485,3380121841.307746,0
515,35182615687.79885,39024700485.595726,2023-10-09,451628408.478749,0,41087505834.172615,43822280871.85485,3380117414.9852524,0
516,35182616909.711815,39024700485.595726,2023-10-10,450945138.970611,0,41107010852.46594,43822236515.54951,3380125166.0657477,0
517,35105907888.17187,39024700485.595726,2023-10-11,450405069.791165,0,41184771979.45074,43822236515.54951,3380132467.320549,0
518,35095910406.15312,39024700485.595726,2023-10-12,451637404.69875497,0,41192033242.190735,43822236515.54951,3380135261.3593197,0
519,35093751915.19222,39024700485.595726,2023-10-13,464106277.2114179,0,41194061597.10119,43822236515.54951,3380138258.0281296,0
520,35077017126.385864,39024700485.595726,2023-10-14,464421676.86608195,0,41198666133.45014,43822236515.54951,3381137823.25716,0
521,35076968789.93999,39024700485.595726,2023-10-15,465457570.943516,0,41198666133.45014,43822236515.54951,3380138228.7117133,0
522,35071464669.43318,39024700485.595726,2023-10-16,465798064.393486,0,41202666133.45014,43822236515.54951,3380141178.4341993,0
523,35049979309.22213,39024700485.595726,2023-10-17,464293096.80031204,0,41275607719.59457,43822236515.54951,3380140847.467261,0
524,34993015222.298256,39024700485.595726,2023-10-18,465930644.026807,0,41430093174.96098,43822236515.54951,3380141893.053641,0
525,34971446274.82799,39024700485.595726,2023-10-19,467317596.09777397,0,41563544556.130325,43822236515.54951,3380134018.929646,0
526,34957733963.28851,39024700485.595726,2023-10-20,468436302.062996,0,41674118357.36032,44822236515.54951,3380131258.827708,0
527,35075931688.43485,39024700485.595726,2023-10-21,468753722.76398396,0,41801812105.7895,44822236515.54951,3380131076.1026335,0
528,35113219705.24192,39024700485.595726,2023-10-22,468700633.257074,0,41805912105.7895,44822236515.54951,3380130456.885069,0
529,35175006549.80883,39024700485.595726,2023-10-23,467086607.692855,0,41746912105.7895,44822236515.54951,3380129675.3368034,0
530,35234339007.685814,39024700485.595726,2023-10-24,467317143.542851,0,41762685199.3514,44822236515.54951,3380131256.496369,0
531,35209032088.76812,39024700485.595726,2023-10-25,466268185.8697649,0,41727392598.56751,44822236515.54951,3380124719.5939856,0
532,35200241289.25553,39024700485.595726,2023-10-26,466274570.530828,0,41862267070.09752,44822236515.54951,3380126317.0849514,0
533,35177507716.97784,39024700485.595726,2023-10-27,475041732.03649396,0,41957236881.617516,44822236515.54951,3380124601.263232,0
534,35166166229.58916,39024700485.595726,2023-10-28,474333383.37451,0,41984826309.514595,44822236515.54951,3380124842.3325133,0
535,35147926332.02604,39024700485.595726,2023-10-29,474608202.489552,0,41984829980.53783,44822236515.54951,3380128608.2815795,0
536,35147847816.49821,39024700485.595726,2023-10-30,474739124.214558,0,41984816980.53783,44822236515.54951,3380124339.5840855,0
537,35145511458.02552,39024700485.595726,2023-10-31,474751032.776448,0,42034110331.20994,44822236515.54951,3380112222.74259,0
538,35134687295.53266,39024648032.74673,2023-11-01,473105287.115726,0,42263673137.971634,44822236515.54951,3380122355.8084435,0
539,35182390915.05865,39024648032.74673,2023-11-02,473427652.863663,0,42286310070.442955,44822236515.54951,3380104845.9063144,0
540,35300219972.934,39024648032.74673,2023-11-03,472678786.971054,0,42509240971.834656,44822236515.54951,3380107604.1128726,0
541,35301296420.3225,39022689732.74673,2023-11-04,482813391.004745,0,42634733839.44791,45822236515.54951,3380117097.9767027,0
542,35294144217.368774,39022689732.74673,2023-11-05,482933066.12165797,0,42644735372.050156,45822236515.54951,3380116380.9426875,0
543,35280147337.196724,39022689732.74673,2023-11-06,481967378.555644,0,42677837320.90334,45822236515.54951,3380110135.6694574,0
544,35420009937.197136,39022689732.74673,2023-11-07,487537061.792142,0,42865240514.39039,45822236515.54951,3380105724.805196,0
545,35524400418.11276,39022689732.74673,2023-11-08,486182654.975618,0,43108850044.65316,45822236515.54951,3380110921.493994,0
546,35588319780.18354,39022689732.74673,2023-11-09,487556704.35164005,0,43220762849.77977,45822236515.54951,3380150772.246368,0
547,35664550093.56803,40022689732.74673,2023-11-10,496477070.84572196,0,43374105330.31303,45822236515.54951,3380150453.340728,0
548,35719528273.65497,40022689732.74673,2023-11-11,496423093.913274,0,43459891005.57397,46822236515.54951,3380143514.6542478,0
549,35713529541.40219,40022689732.74673,2023-11-12,496455942.092164,0,43574516872.90228,46822236515.54951,3380146722.5211487,0
550,35715897018.52449,40022689732.74673,2023-11-13,495237049.41081697,0,43584735869.33974,46822236515.54951,3380144826.3983145,0
551,35785639286.23764,40022689732.74673,2023-11-14,495352226.9561029,0,43768053550.5892,46822236515.54951,3380149412.4225783,0
552,35822386622.311806,40022689732.74673,2023-11-15,494251216.15202695,0,43961508037.032135,46822236515.54951,3380151725.112255,0
553,35837206093.04869,40022312072.75592,2023-11-16,509316345.2312249,0,44018672051.59725,46822236515.54951,3380156260.8941584,0
554,35875614695.49727,40022312072.75592,2023-11-17,511111603.3499879,0,44064730157.80939,46822236515.54951,3380159950.3121614,0
555,35944201726.44616,40022312072.75592,2023-11-18,512731020.82001597,0,44167362208.57155,46822236515.54951,3380160330.3851137,0
556,35924397437.47208,40022312072.75592,2023-11-19,516515304.10053194,0,44182656831.39879,46822236515.54951,3380155481.0710554,0
557,35900456713.6611,40022312072.75592,2023-11-20,522159333.02630496,0,44205232238.24252,46822236515.54951,3380153237.5836015,0
558,35987969270.730034,40022312072.75592,2023-11-21,522211652.12889403,0,44419395406.74576,46822236515.54951,3380142762.6346436,0
559,36166723751.83696,40013573614.47349,2023-11-22,522495961.39359,0,44562183281.141556,46822236515.54951,3380158143.949492,0
560,36194263807.02025,40013573614.47349,2023-11-23,528540305.814758,0,44638970506.39853,47821586487.90648,3380151135.123572,0
561,36385446022.15484,40013387300.95349,2023-11-24,528280211.85037196,0,44485384289.141205,47821586487.90648,3380191161.31398,0
562,36430254164.987236,40013387300.95349,2023-11-25,528383059.60975504,0,44623069029.461205,47821586487.90648,3380191682.033528,0
563,36418532136.659065,40013387300.95349,2023-11-26,528727341.93033296,0,44640570915.19414,47821586487.90648,3380723849.2509904,0
564,36409810936.56012,40013387300.95349,2023-11-27,526126323.829009,0,44695570806.19414,47821586487.90648,3380713020.6983585,0
565,36510104281.87259,41013387300.95349,2023-11-28,527123539.89597094,0,44724005543.817,47821586487.90648,3380713816.411067,0
566,36607082441.429344,41013387300.95349,2023-11-29,548855946.0626259,0,44760711888.254105,47821586487.90648,3380689841.194279,0
567,36716100337.04523,41013387300.95349,2023-11-30,548733062.010932,0,44851841319.4541,47821586487.90648,3380680680.3979597,0
568,36696683759.80646,41013387300.95349,2023-12-01,548957676.0207411,0,44913261286.5841,47821586487.90648,3380668990.034208,0
569,36778306361.6194,41013387300.95349,2023-12-02,549234738.755676,0,45013302136.0085,47821586487.90648,3380672843.9692597,0
570,36777585488.47766,41013387300.95349,2023-12-03,549431198.447022,0,45083252133.332504,47821586487.90648,3380674017.764817,0
571,36926020734.742805,41013387300.95349,2023-12-04,549370553.0762789,0,44983845499.98867,47821586487.90648,3380669316.402415,0
572,36955546196.95617,41013387300.95349,2023-12-05,550804241.692732,0,45094045681.36231,47821586487.90648,3380741447.588077,0
573,37095965583.33628,41013387300.95349,2023-12-06,551971151.364902,0,45171585077.3776,47820715210.32741,3380669221.6035147,0
574,37085049928.49023,41013387300.95349,2023-12-07,550442242.4626321,0,45206006140.673164,47820715210.32741,3380641251.342325,0
575,37123529441.3255,41013387300.95349,2023-12-08,550552573.42987,0,45342835063.53709,47820715210.32741,3380645914.345598,0
576,37190497969.61621,41013387300.95349,2023-12-09,552458575.740779,0,45357720502.535126,47820715210.32741,3380623377.914447,0
577,37243487627.488075,41013387300.95349,2023-12-10,551994468.273908,0,45611512356.82161,47820715210.32741,3380627394.3665004,0
578,37133436466.36169,41013387300.95349,2023-12-11,553311285.1442289,0,45611452879.33222,47820715210.32741,3380601363.928734,0
579,37135550850.07601,41013387300.95349,2023-12-12,553126338.765763,0,45695131882.597466,48820715210.32741,3380590120.34973,0
580,37097711061.838394,41013387300.95349,2023-12-13,555813723.714917,0,45712094536.865715,48820715210.32741,3380601711.896527,0
581,37100277779.862,41013387300.95349,2023-12-14,559060007.7804658,0,45716792039.16097,48820715210.32741,3380610766.9666862,0
582,37090350170.14902,41013387300.95349,2023-12-15,559267917.7065619,0,45875029435.630974,48820715210.32741,3380610296.729765,0
583,37091259155.518555,41013387300.95349,2023-12-16,578716496.0526851,0,45942634055.1495,48820715210.32741,3380614526.429642,0
584,37078518960.140594,41013387300.95349,2023-12-17,584448225.6754711,0,45942602970.36824,48820715210.32741,3380610587.406795,0
585,37074789930.67407,41013387300.95349,2023-12-18,584753258.220085,0,45942589931.378975,48820715210.32741,3380592607.904403,0
586,37041670947.42856,41013387300.95349,2023-12-19,596278539.594929,0,45944826498.12544,48820715210.32741,3380603407.4004498,0
587,37024861846.714645,41007823219.96743,2023-12-20,601668699.4449751,0,45957068331.23027,48820257091.604,3380597738.889093,0
588,37020223915.59901,41007823219.96743,2023-12-21,601823925.131495,0,46051263938.278465,48820257091.604,3380645994.403824,0
589,37001511798.08226,41007823219.96743,2023-12-22,606940166.9447172,0,46108520346.689514,48820257091.604,3380685289.884196,0
590,37023179329.42663,41007823219.96743,2023-12-23,606918508.3603121,0,46211979215.585915,48820257091.604,3380686668.9475694,0
591,37125392456.78479,41007823219.96743,2023-12-24,606928913.478148,0,46178779169.10632,48820257091.604,3380651795.41397,0
592,37160532252.83361,41007823219.96743,2023-12-25,607197804.5907722,0,46234421798.11767,48820257091.604,3380662114.3310437,0
593,37286337225.31016,42007823219.96743,2023-12-26,611566540.7735851,0,46125382000.186966,48820257091.604,3380657828.4587326,0
594,37294191379.058044,42007823219.96743,2023-12-27,611398116.9566501,0,46126589860.436966,48820257091.604,3380657539.134129,0
595,37378046338.56359,42007823219.96743,2023-12-28,612080926.1838319,0,46136022835.28175,48820257091.604,3380658862.900602,0
596,37421447715.93123,42007823219.96743,2023-12-29,612279447.1359811,0,46156535827.98038,48820257091.604,3380667076.807147,0
597,37413480482.59584,42007823219.96743,2023-12-30,614043479.2881451,0,46306624277.36285,48820257091.604,3380669344.92384,0
598,37457843185.27685,42007823219.96743,2023-12-31,614017479.388478,0,46299967485.251465,48820257091.604,3380659561.1574078,0
599,37443647313.2852,42007823219.96743,2024-01-01,614143444.6607441,0,46306173053.836975,48820257091.604,3380666467.0727863,0
600,37447501947.423775,42007823219.96743,2024-01-02,614525304.5665421,0,46305269135.71001,48820257091.604,3380638341.9388385,0
601,37698389558.39935,42007823219.96743,2024-01-03,629284809.112884,0,46392889451.92974,48820257091.604,3380663648.505567,0
602,37952576881.46751,42007823219.96743,2024-01-04,630739542.1292862,0,46518788466.81665,48820257091.604,3380668773.535519,0
603,38210447078.20661,43007823219.96743,2024-01-05,636457958.001951,0,46614393948.68673,49820257091.604,3380653094.6827307,0
604,38512664610.77242,43007823219.96743,2024-01-06,635183416.9219689,0,46850550047.8705,49820257091.604,3380690907.0828915,0
605,38509274507.38146,43007823219.96743,2024-01-07,649687766.70098,0,47042111867.99617,49820257091.604,3380666643.2941933,0
606,38679292335.31676,43007823219.96743,2024-01-08,649738714.3475899,0,46932871117.31095,49820257091.604,3380663730.363119,0
607,38929744768.186,43007725841.82894,2024-01-09,648887720.5663428,0,47119751241.7245,49820257091.604,3380654026.202414,0
608,39107047612.315735,44007725841.82894,2024-01-10,643940149.377114,0,47252425407.10125,49820257091.604,3380650279.867351,0
609,39227978040.09728,44007725841.82894,2024-01-11,660234706.3539959,0,47309052306.55488,49820257091.604,3380618283.086523,0
610,39418416014.33632,44007725841.82894,2024-01-12,660153934.722617,0,47503762041.39189,49820257091.604,3380608763.5308332,0
611,39407355832.589554,44007725841.82894,2024-01-13,660693510.650707,0,47479393771.07565,50820257091.604,3380611278.461294,0
