,UNIT,TIMESTAMP,TYPE,MARKET,INSTRUMENT,MAPPED_INSTRUMENT,BASE,QUOTE,OPEN,HIGH,LOW,CLOSE,FIRST_TRADE_TIMESTAMP,LAST_TRADE_TIMESTAMP,FIRST_TRADE_PRICE,HIGH_TRADE_PRICE,HIGH_TRADE_TIMESTAMP,LOW_TRADE_PRICE,LOW_TRADE_TIMESTAMP,LAST_TRADE_PRICE,TOTAL_TRADES,TOTAL_TRADES_BUY,TOTAL_TRADES_SELL,TOTAL_TRADES_UNKNOWN,VOLUME,QUOTE_VOLUME,VOLUME_BUY,QUOTE_VOLUME_BUY,VOLUME_SELL,QUOTE_VOLUME_SELL,VOLUME_UNKNOWN,QUOTE_VOLUME_UNKNOWN,datetime
485,DAY,1661990400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99996,1.00018,0.99949,0.99998,1661990401,1662076796,0.99995,1.00018,1662062249,0.99949,1662054877,0.99998,44679,22250,22429,0,27258379.36,27257818.94009,14380769.18,14380344.8847289,12877610.18,12877474.0553611,0,0,2022-09-01
486,DAY,1662076800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99998,1.00072,0.99981,1.00008,1662076800,1662163199,0.99998,1.00072,1662129052,0.99981,1662091631,1.00008,53466,25414,28052,0,35805704.35,35807961.4947414,19982379.01,19983375.9097162,15823325.34,15824585.5850252,0,0,2022-09-02
487,DAY,1662163200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00008,1.00025,1.0,1.00005,1662163205,1662249599,1.00008,1.00025,1662166741,1.0,1662225801,1.00005,42448,20071,22377,0,15732025.32,15733292.6064602,8756587.62,8757282.7217575,6975437.7,6976009.8847027,0,0,2022-09-03
488,DAY,1662249600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00005,1.00015,0.99984,1.00003,1662249602,1662335995,1.00005,1.00015,1662321907,0.99984,1662288226,1.00003,39642,18345,21297,0,16068372.0,16068717.3728436,8610194.99,8610532.1837586,7458177.01,7458185.189085,0,0,2022-09-04
489,DAY,1662336000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00003,1.0002,0.9999,0.99998,1662336007,1662422399,1.0,1.0002,1662385667,0.9999,1662421566,0.99998,48269,23273,24996,0,23753954.2,23753717.8826734,12609237.81,12609041.7937484,11144716.39,11144676.088925,0,0,2022-09-05
490,DAY,1662422400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99998,1.00073,0.99964,1.00003,1662422400,1662508796,0.99997,1.00073,1662486394,0.99964,1662458172,1.00003,73857,36211,37646,0,47872289.82,47872502.5664394,25093038.78,25092910.6035768,22779251.04,22779591.9628626,0,0,2022-09-06
491,DAY,1662508800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00003,1.01003,0.99986,1.00002,1662508800,1662595194,1.00001,1.01003,1662559968,0.99986,1662530337,1.00002,77863,35595,42268,0,38289530.97,38296892.4456871,19851357.57,19853020.9529766,18438173.4,18443871.4927105,0,0,2022-09-07
492,DAY,1662595200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00002,1.0004,0.99971,1.00017,1662595204,1662681597,1.00001,1.0004,1662668415,0.99971,1662608451,1.00017,62865,30592,32273,0,35346175.05,35349057.7735557,19166691.59,19168106.9765614,16179483.46,16180950.7969943,0,0,2022-09-08
493,DAY,1662681600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00017,1.00102,0.99986,1.00028,1662681600,1662767998,1.00017,1.00102,1662755242,0.99986,1662719320,1.00028,91214,43233,47981,0,52043421.16,52056141.2227567,28224351.48,28230959.7900411,23819069.68,23825181.4327156,0,0,2022-09-09
494,DAY,1662768000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00028,1.00115,1.0,1.00032,1662768001,1662854397,1.00028,1.00115,1662802260,1.0,1662777443,1.00032,65622,32030,33592,0,30470768.6,30481726.1204247,16451764.05,16457458.4031622,14019004.55,14024267.7172625,0,0,2022-09-10
495,DAY,1662854400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00032,1.00057,1.00004,1.0003,1662854400,1662940798,1.00029,1.00057,1662857834,1.00004,1662934616,1.0003,61857,27509,34348,0,22316950.04,22323680.3368649,12061936.67,12065554.2602666,10255013.37,10258126.0765983,0,0,2022-09-11
496,DAY,1662940800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0003,1.00078,1.0,1.0002,1662940801,1663027199,1.00032,1.00078,1662962943,1.0,1663001028,1.0002,75857,35594,40263,0,43366348.85,43374540.0468379,22842870.58,22846844.9240727,20523478.27,20527695.1227652,0,0,2022-09-12
497,DAY,1663027200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0002,1.00047,0.99928,1.00002,1663027208,1663113599,1.00021,1.00047,1663072217,0.99928,1663079658,1.00002,80781,37863,42918,0,52818586.81,52823239.764,27881676.81,27883795.1797603,24936910.0,24939444.5842397,0,0,2022-09-13
498,DAY,1663113600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00002,1.00129,0.99986,1.00015,1663113602,1663199997,1.00003,1.00129,1663193088,0.99986,1663169894,1.00015,62079,31299,30780,0,35377308.45,35380401.7937205,17303018.88,17304162.5651244,18074289.57,18076239.2285961,0,0,2022-09-14
499,DAY,1663200000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00015,1.00066,0.99957,0.99995,1663200000,1663286394,1.00015,1.00066,1663203966,0.99957,1663218212,0.99995,74810,38281,36529,0,39720092.95,39722468.8969287,20353231.2,20354394.1036039,19366861.75,19368074.7933248,0,0,2022-09-15
500,DAY,1663286400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99995,1.00315,0.9995,0.99996,1663286400,1663372799,0.99996,1.00315,1663341846,0.9995,1663360395,0.99996,65101,34469,30632,0,35546826.61,35545524.0880238,18162887.24,18162011.1510081,17383939.37,17383512.9370157,0,0,2022-09-16
501,DAY,1663372800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99996,1.00028,0.99988,1.00001,1663372801,1663459199,0.99997,1.00028,1663379996,0.99988,1663419022,1.00001,60554,29076,31478,0,18598539.52,18598408.7758507,9034968.19,9034880.5305673,9563571.33,9563528.2452834,0,0,2022-09-17
502,DAY,1663459200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00001,1.00038,0.99974,0.99991,1663459200,1663545598,1.0,1.00038,1663535562,0.99974,1663525715,0.99991,62261,31598,30663,0,24724851.19,24724376.4824213,11938783.58,11938550.2162383,12786067.61,12785826.266183,0,0,2022-09-18
503,DAY,1663545600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99991,1.00245,0.99985,1.00017,1663545603,1663631995,0.99992,1.00245,1663618433,0.99985,1663571279,1.00017,70855,34352,36503,0,41044614.64,41046581.4927448,20844350.7,20845028.7180443,20200263.94,20201552.7747005,0,0,2022-09-19
504,DAY,1663632000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00017,1.00287,0.9999,0.99999,1663632010,1663718399,1.00017,1.00287,1663638958,0.9999,1663713907,0.99999,60066,27543,32523,0,36731405.16,36732808.7576354,16813210.42,16813618.9004066,19918194.74,19919189.8572288,0,0,2022-09-20
505,DAY,1663718400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99999,1.00055,0.9947,1.00001,1663718406,1663804796,0.99997,1.00055,1663785997,0.9947,1663754211,1.00001,69083,31079,38004,0,49434724.27,49432423.0002118,20849928.84,20847221.346535,28584795.43,28585201.6536768,0,0,2022-09-21
506,DAY,1663804800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00001,1.00018,0.9998,0.99999,1663804800,1663891199,1.00013,1.00018,1663859674,0.9998,1663881663,0.99999,59521,29087,30434,0,37618159.76,37618015.9130116,20402191.12,20402090.1246098,17215968.64,17215925.7884018,0,0,2022-09-22
507,DAY,1663891200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99999,1.00019,0.9995,0.99992,1663891202,1663977597,0.99998,1.00019,1663940756,0.9995,1663942043,0.99992,71378,34331,37047,0,39480176.52,39478096.8712517,18604677.2,18603460.0317563,20875499.32,20874636.8394954,0,0,2022-09-23
508,DAY,1663977600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99992,1.0002,0.99858,1.00007,1663977605,1664063999,0.99992,1.0002,1664034877,0.99858,1663985404,1.00007,59443,28080,31363,0,25890436.54,25889486.4796323,12558119.87,12557141.8045029,13332316.67,13332344.6751294,0,0,2022-09-24
509,DAY,1664064000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00007,1.00013,0.99996,1.0,1664064003,1664150399,1.00008,1.00013,1664139869,0.99996,1664147402,1.0,50315,24703,25612,0,19538243.41,19538697.0841805,9222092.09,9222297.8731311,10316151.32,10316399.2110494,0,0,2022-09-25
510,DAY,1664150400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0,1.0002,0.99566,1.0,1664150400,1664236798,1.0,1.0002,1664224054,0.99566,1664199044,1.0,55219,27024,28195,0,32914021.3,32912396.6044294,16600258.89,16598477.8590882,16313762.41,16313918.7453412,0,0,2022-09-26
511,DAY,1664236800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0,1.00007,0.9989,0.99996,1664236800,1664323191,1.0,1.00007,1664308863,0.9989,1664295330,0.99996,69972,32738,37234,0,42523749.34,42520515.198587,21842555.15,21840554.5570264,20681194.19,20679960.6415606,0,0,2022-09-27
512,DAY,1664323200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99996,1.00024,0.998,0.99998,1664323201,1664409599,0.99996,1.00024,1664400060,0.998,1664333069,0.99998,61272,28957,32315,0,40357758.32,40354256.54066,17148636.73,17146853.7994789,23209121.59,23207402.7411811,0,0,2022-09-28
513,DAY,1664409600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99998,1.00025,0.99892,1.00008,1664409602,1664495999,0.99998,1.00025,1664472190,0.99892,1664433046,1.00008,55786,26473,29313,0,29064463.37,29063484.7174613,12791803.27,12791091.0853746,16272660.1,16272393.6320867,0,0,2022-09-29
514,DAY,1664496000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00008,1.00025,0.99984,1.00011,1664496000,1664582398,1.00011,1.00025,1664553247,0.99984,1664558325,1.00011,62325,31361,30964,0,40813819.15,40816886.8086156,17921439.53,17922621.3557827,22892379.62,22894265.4528329,0,0,2022-09-30
515,DAY,1664582400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00011,1.00023,0.99984,1.00004,1664582403,1664668794,1.00012,1.00023,1664640635,0.99984,1664656799,1.00004,54754,25662,29092,0,19584680.05,19585297.4232393,8955063.58,8955332.1995863,10629616.47,10629965.223653,0,0,2022-10-01
516,DAY,1664668800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00004,1.00009,0.99981,1.00001,1664668800,1664755197,1.00004,1.00009,1664742176,0.99981,1664751938,1.00001,53320,22361,30959,0,21737239.35,21737215.0014856,8590181.12,8590172.1894891,13147058.23,13147042.8119965,0,0,2022-10-02
517,DAY,1664755200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00001,1.0005,0.99935,1.00018,1664755200,1664841598,1.0,1.0005,1664838438,0.99935,1664811719,1.00018,57349,27677,29672,0,30152876.57,30154980.1524458,13768836.16,13769460.7383945,16384040.41,16385519.4140513,0,0,2022-10-03
518,DAY,1664841600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00018,1.0006,1.00001,1.00032,1664841600,1664927997,1.00019,1.0006,1664917190,1.00001,1664909107,1.00032,61423,30767,30656,0,32622302.09,32630485.6773951,16664212.21,16668319.1704093,15958089.88,15962166.5069858,0,0,2022-10-04
519,DAY,1664928000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00032,1.00034,1.00001,1.00018,1664928001,1665014398,1.00031,1.00034,1664951728,1.00001,1664991975,1.00018,104531,52972,51559,0,44191995.3,44199465.5627156,22271880.04,22275571.1405261,21920115.26,21923894.4221895,0,0,2022-10-05
520,DAY,1665014400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00018,1.00082,0.99994,1.00012,1665014400,1665100795,1.00019,1.00082,1665076004,0.99994,1665094479,1.00012,129836,64453,65383,0,56157225.13,56165567.4060595,28602582.12,28606656.5473841,27554643.01,27558910.8586754,0,0,2022-10-06
521,DAY,1665100800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00012,1.00077,0.9999,1.0001,1665100803,1665187198,1.00012,1.00077,1665170994,0.9999,1665162904,1.0001,111689,57097,54592,0,48972287.91,48977396.0138008,23160977.85,23163121.7170074,25811310.06,25814274.2967934,0,0,2022-10-07
522,DAY,1665187200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0001,1.00082,0.99999,1.00008,1665187200,1665273597,1.0001,1.00082,1665255608,0.99999,1665262095,1.00008,69356,36821,32535,0,24098327.11,24101018.222279,12657572.6,12658881.1954605,11440754.51,11442137.0268185,0,0,2022-10-08
523,DAY,1665273600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00008,1.00022,1.00002,1.00009,1665273604,1665359998,1.00009,1.00022,1665319457,1.00002,1665316093,1.00009,61661,28526,33135,0,20194487.94,20196761.9985313,9841569.51,9842660.5566388,10352918.43,10354101.4418925,0,0,2022-10-09
524,DAY,1665360000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00009,1.00019,0.9994,0.99997,1665360000,1665446399,1.00009,1.00019,1665388241,0.9994,1665439234,0.99997,108948,46976,61972,0,43419652.63,43420608.2614841,19454466.93,19454713.0128326,23965185.7,23965895.2486515,0,0,2022-10-10
525,DAY,1665446400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99997,1.00008,0.99942,0.99986,1665446400,1665532788,1.00002,1.00008,1665447214,0.99942,1665513496,0.99986,135795,68668,67127,0,54201026.61,54196293.3704035,26125949.34,26123430.3980292,28075077.27,28072862.9723743,0,0,2022-10-11
526,DAY,1665532800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99986,1.00009,0.9994,0.99999,1665532800,1665619197,0.99985,1.00009,1665600008,0.9994,1665535645,0.99999,128501,67546,60955,0,45993348.31,45991281.9410509,24041096.96,24039851.6337466,21952251.35,21951430.3073043,0,0,2022-10-12
527,DAY,1665619200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99999,1.00017,0.99929,1.00007,1665619204,1665705599,0.99999,1.00017,1665693114,0.99929,1665665411,1.00007,208195,102797,105398,0,83060229.8,83058131.5663422,42408216.15,42406994.8226602,40652013.65,40651136.743682,0,0,2022-10-13
528,DAY,1665705600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00007,1.0002,0.99952,1.00003,1665705600,1665791999,1.00006,1.0002,1665745232,0.99952,1665767283,1.00003,186750,94229,92521,0,69774713.46,69778308.3602014,35084793.68,35086385.0805505,34689919.78,34691923.2796509,0,0,2022-10-14
529,DAY,1665792000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00003,1.00015,0.99982,1.00003,1665792000,1665878398,1.00003,1.00015,1665863330,0.99982,1665876679,1.00003,112169,56331,55838,0,33238800.6,33240771.0410993,17086906.74,17087840.2084605,16151893.86,16152930.8326388,0,0,2022-10-15
530,DAY,1665878400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00003,1.00009,0.99995,1.00004,1665878400,1665964795,1.00003,1.00009,1665955515,0.99995,1665931026,1.00004,101858,47577,54281,0,28802113.1,28803060.1238213,14250107.74,14250525.8444615,14552005.36,14552534.2793598,0,0,2022-10-16
531,DAY,1665964800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00004,1.0003,0.99993,1.00005,1665964802,1666051199,1.00004,1.0003,1666022158,0.99993,1666012110,1.00005,125827,63783,62044,0,49760993.59,49763500.7348462,25637979.16,25639261.5827739,24123014.43,24124239.1520723,0,0,2022-10-17
532,DAY,1666051200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00005,1.00026,0.9999,1.00007,1666051201,1666137598,1.00005,1.00026,1666100046,0.9999,1666116669,1.00007,144308,71821,72487,0,52023092.7,52025945.8637209,26071390.52,26072738.8636247,25951702.18,25953207.0000962,0,0,2022-10-18
533,DAY,1666137600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00007,1.0001,0.99989,1.00008,1666137600,1666223998,1.00006,1.0001,1666223473,0.99989,1666212747,1.00008,127699,62020,65679,0,48415158.62,48416282.995101,23337646.08,23338057.1323807,25077512.54,25078225.8627203,0,0,2022-10-19
534,DAY,1666224000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00008,1.001,0.9998,0.99992,1666224000,1666310396,1.00009,1.001,1666281181,0.9998,1666304847,0.99992,160238,85156,75082,0,64406680.55,64406342.2233653,32295151.29,32293860.5917261,32111529.26,32112481.6316392,0,0,2022-10-20
535,DAY,1666310400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99992,1.0001,0.99979,1.00009,1666310400,1666396793,0.99992,1.0001,1666396790,0.99979,1666318720,1.00009,152646,80853,71793,0,55632958.83,55632117.6168676,29016291.39,29015748.4166127,26616667.44,26616369.2002549,0,0,2022-10-21
536,DAY,1666396800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00009,1.0001,0.99994,1.0001,1666396800,1666483187,1.00009,1.0001,1666483187,0.99994,1666458980,1.0001,107719,51302,56417,0,32366945.9,32368891.7815716,16784999.95,16785946.3492471,15581945.95,15582945.4323245,0,0,2022-10-22
537,DAY,1666483200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0001,1.00017,0.99989,1.00008,1666483202,1666569599,1.0001,1.00017,1666561711,0.99989,1666534274,1.00008,98398,37960,60438,0,36056832.62,36058845.1013295,16288499.83,16289416.7197605,19768332.79,19769428.381569,0,0,2022-10-23
538,DAY,1666569600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00008,1.00027,0.99989,1.00007,1666569600,1666655991,1.00007,1.00027,1666638280,0.99989,1666604471,1.00007,130598,59898,70700,0,50177454.63,50181104.1702316,23754501.34,23756122.1207446,26422953.29,26424982.049487,0,0,2022-10-24
539,DAY,1666656000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00007,1.00096,0.9998,1.00028,1666656001,1666742399,1.00006,1.00096,1666728934,0.9998,1666691527,1.00028,180939,85029,95910,0,84294040.12,84307828.7085807,42921193.3,42928381.837655,41372846.82,41379446.8709257,0,0,2022-10-25
540,DAY,1666742400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00028,1.00051,0.99998,1.00021,1666742400,1666828799,1.00027,1.00051,1666794146,0.99998,1666826996,1.00021,223654,110615,113039,0,93114794.92,93138618.3476103,49110051.87,49122650.0957396,44004743.05,44015968.2518707,0,0,2022-10-26
541,DAY,1666828800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00021,1.0003,0.99987,1.00006,1666828800,1666915199,1.00021,1.0003,1666853205,0.99987,1666845753,1.00006,262945,112109,150836,0,112690776.47,112706159.053045,48171947.58,48177983.7193481,64518828.89,64528175.3335962,0,0,2022-10-27
542,DAY,1666915200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00006,1.00211,0.99903,1.00022,1666915200,1667001597,1.00006,1.00211,1666983801,0.99903,1666946430,1.00022,196825,92612,104213,0,104482412.34,104495699.899507,51618830.75,51624267.4780255,52863581.59,52871432.4214612,0,0,2022-10-28
543,DAY,1667001600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00022,1.00048,1.00019,1.0003,1667001600,1667087998,1.00021,1.00048,1667066209,1.00019,1667003757,1.0003,184575,85482,99093,0,116819840.31,116854461.807385,54921616.71,54937905.8002096,61898223.6,61916556.0071934,0,0,2022-10-29
544,DAY,1667088000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0003,1.0005,1.0,1.0002,1667088001,1667174399,1.0003,1.0005,1667171125,1.0,1667172617,1.0002,179436,84280,95156,0,97515261.92,97539126.0432274,46767525.66,46778677.2360822,50747736.26,50760448.8071452,0,0,2022-10-30
545,DAY,1667174400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0002,1.00029,0.99928,0.99994,1667174402,1667260798,1.0002,1.00029,1667196709,0.99928,1667221743,0.99994,193945,84240,109705,0,95243691.49,95249007.7914092,45457126.05,45459693.4074994,49786565.44,49789314.3839098,0,0,2022-10-31
546,DAY,1667260800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99994,1.0,0.99815,0.99988,1667260802,1667347199,0.99994,1.0,1667261612,0.99815,1667329318,0.99988,188795,78531,110264,0,82567728.04,82550035.7548367,38611080.5,38602086.601402,43956647.54,43947949.1534347,0,0,2022-11-01
547,DAY,1667347200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99988,1.00007,0.99525,0.99998,1667347200,1667433598,0.99988,1.00007,1667423332,0.99525,1667351001,0.99998,222323,99824,122499,0,108765919.29,108752845.527198,51236894.6,51229974.7094908,57529024.69,57522870.8176626,0,0,2022-11-02
548,DAY,1667433600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99998,1.00011,0.99977,0.99997,1667433600,1667519997,0.99998,1.00011,1667502809,0.99977,1667461658,0.99997,188847,66302,122545,0,84266351.23,84260014.1499555,32415635.27,32413398.9424414,51850715.96,51846615.2075141,0,0,2022-11-03
549,DAY,1667520000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99997,1.0005,0.9997,1.0001,1667520000,1667606399,0.99997,1.0005,1667594134,0.9997,1667542136,1.0001,238213,100376,137837,0,90364916.35,90363372.5264683,38456478.83,38455900.4915119,51908437.52,51907472.0349564,0,0,2022-11-04
550,DAY,1667606400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.0001,1.00019,0.99986,1.00002,1667606401,1667692798,1.0001,1.00019,1667636392,0.99986,1667670220,1.00002,193863,83575,110288,0,66433968.62,66438109.3262154,28550386.19,28552064.9558994,37883582.43,37886044.370316,0,0,2022-11-05
551,DAY,1667692800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00002,1.00015,0.99895,1.00009,1667692801,1667779199,1.00002,1.00015,1667769926,0.99895,1667735470,1.00009,142670,77475,65195,0,48406737.84,48407131.9701669,24038696.2,24038572.4795484,24368041.64,24368559.4906185,0,0,2022-11-06
552,DAY,1667779200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00009,1.0002,0.9999,1.00009,1667779200,1667865599,1.00009,1.0002,1667860073,0.9999,1667863073,1.00009,249355,124714,124641,0,112310506.17,112316459.280231,50468008.47,50470463.6484269,61842497.7,61845995.6318714,0,0,2022-11-07
553,DAY,1667865600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,1.00009,1.00251,0.99662,0.9997,1667865600,1667951999,1.00009,1.00251,1667936310,0.99662,1667949426,0.9997,263521,116452,147069,0,212343653.46,212364467.233852,87314213.74,87322652.6705731,125029439.72,125041814.563098,0,0,2022-11-08
554,DAY,1667952000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.9997,0.9999,0.98905,0.9976,1667952000,1668038397,0.99971,0.9999,1667957836,0.98905,1667982260,0.9976,226176,88862,137314,0,219855943.44,219550001.914499,113575765.28,113406816.825338,106280178.16,106143185.089057,0,0,2022-11-09
555,DAY,1668038400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.9976,0.9999,0.97122,0.99713,1668038400,1668124798,0.99759,0.9999,1668120664,0.97122,1668082906,0.99713,208424,83247,125177,0,279609995.77,278226965.18948,160993356.11,160196162.240709,118616639.66,118030802.948651,0,0,2022-11-10
556,DAY,1668124800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99713,1.00001,0.995,0.99752,1668124800,1668211199,0.99713,1.00001,1668169697,0.995,1668149442,0.99752,108442,61369,47073,0,100579135.66,100346217.640938,58113077.0,57982332.6408973,42466058.66,42363885.0000391,0,0,2022-11-11
557,DAY,1668211200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99752,0.99893,0.9971,0.99826,1668211200,1668297598,0.99752,0.99893,1668279624,0.9971,1668248504,0.99826,71248,30573,40675,0,44528312.88,44430235.7697325,20783025.79,20735931.1886259,23745287.09,23694304.5811066,0,0,2022-11-12
558,DAY,1668297600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99826,0.99898,0.99794,0.99829,1668297600,1668383997,0.99827,0.99898,1668363935,0.99794,1668325515,0.99829,74357,32226,42131,0,60705451.09,60598701.5315609,29948678.86,29896865.1111202,30756772.23,30701836.4204407,0,0,2022-11-13
559,DAY,1668384000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99829,0.99882,0.99799,0.99836,1668384001,1668470397,0.99829,0.99882,1668413610,0.99799,1668469989,0.99836,80156,31556,48600,0,67702340.9,67591701.7564947,28916814.66,28869861.9172099,38785526.24,38721839.8392848,0,0,2022-11-14
560,DAY,1668470400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99836,1.0,0.9979,0.99878,1668470400,1668556798,0.99835,1.0,1668550295,0.9979,1668503059,0.99878,74643,33860,40783,0,54778068.1,54710866.4884801,23121432.12,23092547.0642129,31656635.98,31618319.4242672,0,0,2022-11-15
561,DAY,1668556800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99878,0.99999,0.99855,0.99913,1668556800,1668643198,0.99878,0.99999,1668621964,0.99855,1668618860,0.99913,65065,32275,32790,0,57551834.64,57494697.0994665,25472130.25,25446724.2556994,32079704.39,32047972.8437671,0,0,2022-11-16
562,DAY,1668643200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99913,0.9997,0.99855,0.9992,1668643200,1668729597,0.99914,0.9997,1668721298,0.99855,1668696479,0.9992,59618,28102,31516,0,39571042.59,39539278.9374059,19664338.17,19648251.6067224,19906704.42,19891027.3306835,0,0,2022-11-17
563,DAY,1668729600,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.9992,0.9995,0.99857,0.99876,1668729605,1668815994,0.9992,0.9995,1668732192,0.99857,1668795845,0.99876,51633,27378,24255,0,52692547.73,52641814.5534256,20679875.02,20659207.873799,32012672.71,31982606.6796266,0,0,2022-11-18
564,DAY,1668816000,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99876,0.99899,0.99841,0.99885,1668816002,1668902398,0.99877,0.99899,1668897819,0.99841,1668845662,0.99885,38186,19276,18910,0,24994114.05,24965296.3904129,9947805.08,9936176.3810136,15046308.97,15029120.0093993,0,0,2022-11-19
565,DAY,1668902400,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99885,0.999,0.99832,0.99858,1668902400,1668988797,0.99886,0.999,1668944517,0.99832,1668984216,0.99858,49762,26629,23133,0,26723680.1,26689564.9704571,15922352.38,15901959.397521,10801327.72,10787605.5729361,0,0,2022-11-20
566,DAY,1668988800,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99858,0.999,0.99802,0.99879,1668988804,1669075199,0.99859,0.999,1669059389,0.99802,1669004395,0.99879,66897,34940,31957,0,59187067.0,59106904.6989893,25725813.66,25690715.049336,33461253.34,33416189.6496533,0,0,2022-11-21
567,DAY,1669075200,954,coinbase,USDT-USD,USDT-USD,USDT,USD,0.99879,0.9992,0.99849,0.99869,1669075202,1669161596,0.99879,0.9992,1669128540,0.99849,1669099184,0.99869,71092,36310,34782,0,54260990.7,54194365.6936063,28894717.72,28859209.0554768,25366272.98,25335156.6381295,0,0,2022-11-22
